Ex Ey
99.9847695156391	1.74524064372835
99.9390827019096	3.48994967025010
99.8629534754574	5.23359562429438
99.7564050259824	6.97564737441253
99.6194698091746	8.71557427476582
99.4521895368273	10.4528463267653
99.2546151641322	12.1869343405147
99.0268068741570	13.9173100960065
98.7688340595138	15.6434465040231
98.4807753012208	17.3648177666930
98.1627183447664	19.0808995376545
97.8147600733806	20.7911690817759
97.4370064785235	22.4951054343865
97.0295726275997	24.1921895599668
96.5925826289068	25.8819045102521
96.1261695938319	27.5637355816999
95.6304755963036	29.2371704722737
95.1056516295154	30.9016994374947
94.5518575599317	32.5568154457157
93.9692620785908	34.2020143325669
93.3580426497202	35.8367949545300
92.7183854566788	37.4606593415912
92.0504853452440	39.0731128489274
91.3545457642601	40.6736643075800
90.6307787036650	42.2618261740699
89.8794046299167	43.8371146789077
89.1006524188368	45.3990499739547
88.2947592858927	46.9471562785891
87.4619707139396	48.4809620246337
86.6025403784439	50
85.7167300702112	51.5038074910054
84.8048096156426	52.9919264233205
83.8670567945424	54.4639035015027
82.9037572555042	55.9192903470747
81.9152044288992	57.3576436351046
80.9016994374947	58.7785252292473
79.8635510047293	60.1815023152048
78.8010753606722	61.5661475325658
77.7145961456971	62.9320391049838
76.6044443118978	64.2787609686539
75.4709580222772	65.6059028990507
74.3144825477394	66.9130606358858
73.1353701619171	68.1998360062499
71.9339800338651	69.4658370458997
70.7106781186548	70.7106781186547
69.4658370458997	71.9339800338651
68.1998360062499	73.1353701619171
66.9130606358858	74.3144825477394
65.6059028990507	75.4709580222772
64.2787609686539	76.6044443118978
62.9320391049838	77.7145961456971
61.5661475325658	78.8010753606722
60.1815023152048	79.8635510047293
58.7785252292473	80.9016994374947
57.3576436351046	81.9152044288992
55.9192903470747	82.9037572555042
54.4639035015027	83.8670567945424
52.9919264233205	84.8048096156426
51.5038074910054	85.7167300702112
50.0000000000000	86.6025403784439
48.4809620246337	87.4619707139396
46.9471562785891	88.2947592858927
45.3990499739547	89.1006524188368
43.8371146789077	89.8794046299167
42.2618261740699	90.6307787036650
40.6736643075800	91.3545457642601
39.0731128489274	92.0504853452440
37.4606593415912	92.7183854566787
35.8367949545300	93.3580426497202
34.2020143325669	93.9692620785908
32.5568154457157	94.5518575599317
30.9016994374947	95.1056516295154
29.2371704722737	95.6304755963035
27.5637355816999	96.1261695938319
25.8819045102521	96.5925826289068
24.1921895599668	97.0295726275997
22.4951054343865	97.4370064785235
20.7911690817759	97.8147600733806
19.0808995376545	98.1627183447664
17.3648177666930	98.4807753012208
15.6434465040231	98.7688340595138
13.9173100960065	99.0268068741570
12.1869343405148	99.2546151641322
10.4528463267653	99.4521895368273
8.71557427476584	99.6194698091746
6.97564737441252	99.7564050259824
5.23359562429440	99.8629534754574
3.48994967025011	99.9390827019096
1.74524064372836	99.9847695156391
6.12323399573677e-15	100
-1.74524064372835	99.9847695156391
-3.48994967025007	99.9390827019096
-5.23359562429438	99.8629534754574
-6.97564737441253	99.7564050259824
-8.71557427476582	99.6194698091746
-10.4528463267653	99.4521895368273
-12.1869343405147	99.2546151641322
-13.9173100960065	99.0268068741570
-15.6434465040231	98.7688340595138
-17.3648177666930	98.4807753012208
-19.0808995376545	98.1627183447664
-20.7911690817759	97.8147600733806
-22.4951054343865	97.4370064785235
-24.1921895599668	97.0295726275997
-25.8819045102521	96.5925826289068
-27.5637355816999	96.1261695938319
-29.2371704722737	95.6304755963036
-30.9016994374947	95.1056516295154
-32.5568154457156	94.5518575599317
-34.2020143325669	93.9692620785908
-35.8367949545300	93.3580426497202
-37.4606593415912	92.7183854566788
-39.0731128489274	92.0504853452440
-40.6736643075800	91.3545457642601
-42.2618261740699	90.6307787036650
-43.8371146789078	89.8794046299167
-45.3990499739547	89.1006524188368
-46.9471562785891	88.2947592858927
-48.4809620246337	87.4619707139396
-50.0000000000000	86.6025403784439
-51.5038074910054	85.7167300702112
-52.9919264233205	84.8048096156426
-54.4639035015027	83.8670567945424
-55.9192903470747	82.9037572555042
-57.3576436351046	81.9152044288992
-58.7785252292473	80.9016994374947
-60.1815023152048	79.8635510047293
-61.5661475325658	78.8010753606722
-62.9320391049837	77.7145961456971
-64.2787609686539	76.6044443118978
-65.6059028990507	75.4709580222772
-66.9130606358858	74.3144825477394
-68.1998360062498	73.1353701619171
-69.4658370458997	71.9339800338651
-70.7106781186547	70.7106781186548
-71.9339800338651	69.4658370458998
-73.1353701619171	68.1998360062499
-74.3144825477394	66.9130606358858
-75.4709580222772	65.6059028990507
-76.6044443118978	64.2787609686539
-77.7145961456971	62.9320391049837
-78.8010753606722	61.5661475325658
-79.8635510047293	60.1815023152049
-80.9016994374947	58.7785252292473
-81.9152044288992	57.3576436351046
-82.9037572555042	55.9192903470747
-83.8670567945424	54.4639035015027
-84.8048096156426	52.9919264233205
-85.7167300702112	51.5038074910054
-86.6025403784439	50
-87.4619707139396	48.4809620246337
-88.2947592858927	46.9471562785891
-89.1006524188368	45.3990499739547
-89.8794046299167	43.8371146789078
-90.6307787036650	42.2618261740700
-91.3545457642601	40.6736643075800
-92.0504853452440	39.0731128489274
-92.7183854566787	37.4606593415912
-93.3580426497202	35.8367949545301
-93.9692620785908	34.2020143325669
-94.5518575599317	32.5568154457157
-95.1056516295154	30.9016994374948
-95.6304755963035	29.2371704722737
-96.1261695938319	27.5637355816999
-96.5925826289068	25.8819045102521
-97.0295726275997	24.1921895599668
-97.4370064785235	22.4951054343865
-97.8147600733806	20.7911690817759
-98.1627183447664	19.0808995376545
-98.4807753012208	17.3648177666931
